period,scenario,subperiod,FUNIL-GRANDE,BATALHA,SERRA FACAO,CAPIM BRANC1,CAPIM BRANC2,CORUMBA IV,PIRAJU,ITAIPU,NILO PECANHA,FONTES A,BAGUARI,SAO DOMINGOS,RETIRO BAIXO,TRES MARIAS,QUEIMADO,JAURU,GUAPORE,CORUMBA III,SINOP,COLIDER,TELES PIRES,SAO MANOEL,SLT VERDINHO,OURINHOS,SERRA MESA,CANA BRAVA,SAO SALVADOR,PEIXE ANGIC,ESTRELA,LAJEADO,SALTO,RONDON II,PONTE PEDRA,JIRAU,STO ANTONIO,ESPORA,ITIQUIRA I,ITIQUIRA II,JURUENA,DARDANELOS,CACU,B. COQUEIROS,FOZ R. CLARO,GUARAPIRANGA,BILLINGS,HENRY BORDEN,JAGUARI,PARAIBUNA,SANTA BRANCA,FUNIL,LAJES,PICADA,SOBRAGI,SIMPLICIO,ILHA POMBOS,P. PASSOS,BARRA BRAUNA,SALTO GRANDE,P. ESTRELA,CANDONGA,AIMORES,MASCARENHAS,GUILMAN-AMOR,SA CARVALHO,ROSAL,SAMUEL,IRAPE,STA CLARA MG,CAMARGOS,ITUTINGA,FURNAS,M. DE MORAES,ESTREITO,JAGUARA,IGARAPAVA,VOLTA GRANDE,P. COLOMBIA,CACONDE,E. DA CUNHA,A.S.OLIVEIRA,MARIMBONDO,A. VERMELHA,I. SOLTEIRA,EMBORCACAO,NOVA PONTE,MIRANDA,CORUMBA I,ITUMBIARA,CACH.DOURADA,SAO SIMAO,BARRA BONITA,A.S. LIMA,IBITINGA,PROMISSAO,NAVANHANDAVA,TRES IRMAOS,JUPIA,P. PRIMAVERA,MANSO,A.A. LAYDNER,CHAVANTES,L.N. GARCEZ,CANOAS II,CANOAS I,CAPIVARA,TAQUARUCU,ROSANA,CALHA-CEDAE,FONTES BC,VIGARIO,SANTANA,STA. CECILIA,TOCOS,MAUA,STA CLARA PR,FUNDAO,G.B. MUNHOZ,BAIXO IGUACU,BARRA GRANDE,SAO ROQUE,GARIBALDI,CAMPOS NOVOS,MACHADINHO,ITA,PASSO FUNDO,MONJOLINHO,QUEBRA QUEIX,SAO JOSE,PASSO S JOAO,FOZ CHAPECO,CASTRO ALVES,MONTE CLARO,14 DE JULHO,ERNESTINA,PASSO REAL,JACUI,ITAUBA,D. FRANCISCA,G.P. SOUZA,SALTO PILAO,JORDAO,SEGREDO,SLT.SANTIAGO,SALTO OSORIO,SALTO CAXIAS,SOBRADINHO,ITAPARICA,COMP PAF-MOX,XINGO,ITAPEBI,P. CAVALO,B. ESPERANCA,CACH.CALDEIR,ESTREITO TOC,TUCURUI,BALBINA,COARACY NUNE,FERREIRA GOM,STO ANT JARI,PIMENTAL,CURUA-UNA,BELO MONTE
3,1,1,306.0,876.27393,3949.206075,228.27,879.0,3180.098381,84.0,29403.9,38.0,467.0,38.07,131.3,241.59,13603.830753,557.0,17.15,23.0,972.0,2717.36376,1525.0,899.22,579.22,266.48,20.82,42393.215021,2300.0,952.0,2741.0,0.0,4942.0,828.06,374.675534,199.0,2746.7,2282.8,208.477503,7.0,1.0,0.0,2.12,227.45,347.8,97.33,180.718978,1048.463217,1.0,1008.590027,4002.196192,202.45667,618.077955,445.35,7.0,3.0,126.5,10.0,17.0,34.0,80.0,89.0,29.75,185.52,23.68,14.0,1.0,11.0,2132.737735,5155.829588,148.0,324.512404,12.076553,21045.739827,2107.582648,1425.0,452.0,482.0,2246.0,1526.0,282.070068,16.0,27.0,4069.526709,10717.147239,21060.0,15619.371629,10022.515013,1113.520571,752.680754,14445.74408,462.0,11449.852018,2566.885051,544.0,985.0,7184.110849,2720.0,13372.0,3354.0,14400.0,6719.020151,7008.0,8795.0,45.0,151.0,212.0,10540.0,679.0,1920.0,-0.0,38.0,38.0,12.0,6.0,2.0,2137.0,431.0,35.0,5779.0,211.92,4904.45,795.67,296.0,1477.0,3340.0,5100.0,1565.189227,150.48,137.0,188.33,104.4,1501.8,92.0,11.28,55.0,259.0,2136.569098,29.0,622.0,330.0,179.0,0.26,110.0,2950.0,6775.0,1124.0,3575.0,34104.852103,10141.3016,1226.0,3800.0,1636.0,2994.102779,3261.817611,232.56,5402.0,50275.0,17428.293185,138.8,139.31,133.39,2276.29,133.0,2276.29
3,1,2,304.0,829.577191,4085.679143,241.13,878.0,3139.74355,86.0,27695.2,38.0,467.0,31.42,131.3,200.72,13470.078514,557.0,16.17,21.0,958.147494,2120.475157,1525.0,897.22,577.22,264.48,22.82,42057.128735,2302.0,954.0,2383.645133,0.0,4940.0,826.06,397.485878,199.0,1249.83,2077.3,197.206969,5.0,1.0,0.0,0.12,195.76,303.330617,97.33,189.96,1036.343756,1.0,989.640544,4046.226421,195.994493,502.786508,417.36982,6.0,1.0,126.5,8.0,19.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,2.16752,11.0,2177.824634,5215.856869,146.0,253.092447,12.501339,20624.614138,2312.964561,1423.0,450.0,480.0,2244.0,1524.0,310.676755,14.0,25.0,3691.158121,10640.024689,21060.0,15754.918382,10182.08543,974.0,756.011794,15177.823315,460.0,10447.605466,2489.695415,546.0,987.0,6986.519243,2722.0,13270.537896,3356.0,14402.0,6775.763672,7008.0,8699.551463,47.0,153.0,214.0,10540.0,677.0,1918.0,-0.0,38.0,38.0,14.0,6.0,4.0,2011.69926,431.0,37.0,5768.414409,178.7,4678.959471,750.881911,296.0,1477.0,3340.0,5102.0,1538.55021,152.48,111.0,186.33,102.4,1473.338267,87.0,10.1,49.31,154.53854,2265.210639,31.0,620.0,330.0,137.05612,0.12,110.0,2950.0,6775.0,1126.0,3573.0,33673.694163,9993.5136,1228.0,3802.0,1636.0,3017.717439,3384.155946,232.56,5402.0,43614.901212,16745.494573,138.8,139.31,133.39,2276.29,191.026537,2276.29
3,1,3,304.0,774.75928,4245.886658,241.13,878.0,3104.298221,84.0,27695.2,38.0,467.0,31.42,131.3,200.72,13265.087191,557.0,16.17,21.0,929.958124,1417.779841,1527.0,897.22,577.22,264.48,22.82,41667.288312,2302.0,954.0,2212.7,0.0,4940.0,826.06,424.263238,199.0,1249.83,2077.3,183.976343,5.0,1.0,0.0,0.12,195.76,300.0,95.33,189.96,1073.49045,1.0,967.395498,4097.914082,188.408458,367.444375,429.390747,6.0,1.0,128.5,8.0,17.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.19026,11.0,2230.752734,5286.323677,146.0,169.251627,13.0,20127.901373,2554.065067,1423.0,450.0,480.0,2244.0,1524.0,344.258519,14.0,25.0,3230.551517,10549.489522,21060.0,15914.038484,10369.407224,1013.763696,759.922145,15847.594573,460.0,9268.70734,2403.777147,546.0,987.0,6756.911707,2722.0,13067.356332,3356.0,14402.0,6842.375632,7008.0,8729.234508,45.0,153.0,212.0,10498.23327,677.0,1918.0,0.0,38.0,38.0,14.0,8.0,2.0,1782.38162,412.683497,37.0,5779.0,178.7,4659.689677,698.30459,232.0,1320.0,3317.911347,5102.0,1509.626147,152.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,194.830818,2255.6515,31.0,620.0,330.0,153.234473,0.12,110.0,2950.0,6775.0,1126.0,3573.0,31904.485774,10782.0,1227.2384,3800.0,1634.0,3045.438996,3527.770512,230.56,5400.0,35547.618141,15943.948375,24.57,137.31,104.61,2169.66,259.144646,2169.66
3,2,1,304.0,845.57916,3933.077618,228.27,879.0,3212.624144,84.0,29403.9,38.0,467.0,38.07,131.3,241.59,13835.930407,557.0,17.15,21.0,972.0,1701.355392,1525.0,897.22,577.22,264.48,20.82,42685.668238,2300.0,952.0,2741.0,0.0,4940.0,826.06,199.004296,199.0,2746.7,2282.8,154.346852,5.0,1.0,0.0,0.12,227.45,329.77608,95.33,143.296567,1015.343096,1.0,988.831647,3972.871316,192.132691,509.47361,445.35,7.0,1.0,126.5,8.0,17.0,34.0,78.0,89.0,29.75,185.52,21.68,12.0,1.0,11.0,1983.853505,3867.596566,146.0,613.541901,12.076553,21423.17901,1540.0,1423.0,450.0,480.0,2244.0,1524.0,474.051699,14.0,25.0,3442.587495,10573.646821,15934.604383,15546.86031,9961.220509,974.0,1500.0,17027.0,460.0,10966.783624,1937.32211,544.0,985.0,6320.300359,2720.0,11347.024505,3354.0,14400.0,6479.60346,5954.945222,7845.674636,45.0,151.0,212.0,7171.25975,677.0,1918.0,-0.0,38.0,38.0,12.0,6.0,2.0,1559.237873,169.0,35.0,3525.399831,178.7,4895.53081,348.662994,232.0,1320.0,2283.0,5100.0,1379.074676,150.48,137.0,186.33,102.4,1427.5,87.0,10.1,49.31,259.0,2709.457666,29.0,620.0,330.0,179.0,0.26,85.0,2721.107832,3068.076069,1124.0,3573.0,34116.0,10716.396899,1226.0,3800.0,1634.0,2930.733041,4495.056797,230.56,5400.0,45271.029782,16908.801716,138.8,137.31,133.39,2276.29,295.393326,2276.29
3,2,2,304.0,756.09457,4034.824654,235.321632,879.0,3219.710463,86.0,27695.2,38.0,467.0,31.42,116.45,200.72,14007.805047,557.0,16.17,21.0,967.020596,1698.470715,1525.0,897.22,577.22,264.48,22.82,42185.135537,2302.0,952.0,2702.622891,0.0,4940.0,826.06,222.495122,199.0,1249.83,2077.3,154.486375,5.0,1.0,0.0,0.12,195.76,300.0,95.33,150.10622,1024.169824,1.0,962.061198,3996.006919,185.072859,438.604883,433.548191,6.0,3.0,128.5,8.0,19.0,33.0,80.0,56.0,27.12,156.55,21.68,14.0,3.0,11.0,2001.348737,3875.465782,146.0,515.516243,12.501339,20993.975111,1746.549047,1423.0,450.0,480.0,2244.0,1524.0,500.574974,14.0,25.0,3085.630827,10535.271234,15563.6,15567.56551,10031.690707,974.0,1481.55211,17027.0,460.0,11157.018997,1987.074072,546.0,987.0,6148.263566,2722.0,10922.385218,3354.0,14400.0,6489.454532,6066.153506,7776.182753,47.0,151.0,214.0,7296.61354,677.0,1918.0,-0.0,38.0,38.0,14.0,8.0,4.0,1473.0,169.0,35.0,4144.327968,178.7,4242.056667,563.299201,232.0,1477.0,3340.0,5102.0,1200.747488,150.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,21.0,2756.21076,29.0,620.0,330.0,134.750306,0.12,85.0,2643.401855,3658.600205,1124.0,3573.0,34116.0,9489.067871,1228.0,3802.0,1636.0,2941.013344,4497.707822,232.56,5402.0,38276.714622,16282.473896,138.8,139.31,133.39,2169.66,310.635263,2276.29
3,2,3,304.0,651.047442,4154.266826,241.13,879.0,3228.029185,84.0,27695.2,38.0,467.0,31.42,116.45,241.59,14120.723102,557.0,16.17,21.0,968.941223,1012.4,1525.0,897.22,577.22,266.48,22.82,41597.901496,2302.0,954.0,2212.7,0.0,4940.0,826.06,250.071309,199.0,1249.83,2077.3,154.650163,5.0,1.0,0.0,0.12,195.76,300.0,95.33,158.10016,1034.531635,1.0,930.635019,4023.166105,176.785229,363.280725,439.328889,6.0,1.0,128.5,8.0,17.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.0,11.0,2021.886616,3884.703557,146.0,400.442643,13.0,20490.127057,1989.019668,1423.0,450.0,480.0,2244.0,1526.0,505.413008,14.0,25.0,2690.892724,10490.221633,16666.841105,15591.871615,10114.416593,976.469636,1452.129877,16699.820263,460.0,10073.16209,2050.174201,546.0,987.0,5948.655157,2722.0,10423.895619,3356.0,14402.0,6501.018834,6196.702361,7703.648804,47.0,151.0,212.0,7342.880051,679.0,1920.0,0.0,38.0,38.0,12.0,8.0,2.0,1473.0,216.937979,35.0,5155.149876,178.7,4904.45,795.67,251.593444,1477.0,3340.0,5102.0,1350.502029,150.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,162.141816,3050.073366,29.0,620.0,330.0,151.818045,0.12,85.0,2562.0,4392.55796,1126.0,3575.0,33226.646288,10782.0,1227.2384,3800.0,1634.0,2953.081526,4500.819895,232.56,5400.0,31943.384961,15547.219498,74.085705,137.31,104.61,2169.66,328.527971,2169.66
3,3,1,304.0,767.448069,3916.151763,228.27,879.0,2980.200105,84.0,29403.9,38.0,467.0,38.07,131.3,241.59,13625.977998,557.0,17.15,21.0,972.0,2057.732305,1525.0,897.22,577.22,264.48,20.82,42261.841968,2300.0,952.0,2741.0,0.0,4940.0,826.06,203.53896,199.0,2746.7,2282.8,175.01218,5.0,1.0,0.0,0.12,227.45,347.8,95.33,159.712845,1033.306593,1.0,984.842838,3980.561459,197.562985,488.740171,445.35,7.0,1.0,126.5,8.0,17.0,34.0,78.0,89.0,29.75,182.269926,21.68,12.0,1.0,11.0,1922.93071,5141.898361,146.0,151.12508,11.0,20414.241578,2656.626497,1423.0,450.0,480.0,2244.0,1524.0,254.368612,14.0,25.0,3355.687986,10525.365086,18602.858538,15436.948859,9813.637366,1092.166679,821.367245,14257.294828,460.0,12087.675576,1800.35541,544.0,985.0,6235.287863,2720.0,11388.041869,3354.0,14400.0,6447.231106,6553.209297,6958.021289,45.0,151.0,212.0,7016.697889,677.0,1918.0,-0.0,38.0,38.0,12.0,6.0,2.0,1918.368636,169.0,35.0,5779.0,178.7,4893.263591,486.975559,232.0,1320.0,2283.0,5100.0,1485.12975,150.48,137.0,186.33,102.4,1427.5,87.0,10.1,49.31,259.0,3145.759647,29.0,620.0,330.0,179.0,0.26,85.0,2689.322826,2905.693407,1124.0,3573.0,32960.069553,10630.9728,1226.0,3800.0,1634.0,2932.970478,3386.831414,230.56,5400.0,50044.869267,17757.273815,138.8,137.31,133.39,2276.29,133.0,2276.29
3,3,2,304.0,719.141678,4041.126199,241.13,879.0,2936.6,86.0,27695.2,38.0,467.0,31.42,116.45,200.72,13258.050333,557.0,16.17,21.0,899.40083,1589.659074,1525.0,897.22,577.22,266.48,22.82,42125.481804,2302.0,952.0,2519.371536,0.0,4940.0,826.06,228.204526,199.0,1249.83,2077.3,172.861199,5.0,1.0,0.0,0.12,227.45,347.8,97.33,166.270321,1046.329563,1.0,960.637272,4005.856422,186.201204,497.728272,426.869595,6.0,3.0,128.5,10.0,19.0,33.0,78.79643,56.0,27.12,156.55,21.68,14.0,3.0,11.0,1996.074923,5176.068388,146.0,120.0,13.0,19931.703437,2692.868101,1423.0,450.0,480.0,2244.0,1524.0,273.126352,14.0,25.0,2772.621384,10388.864758,16865.597493,15570.546214,9880.233228,1078.179156,749.642531,14782.909534,460.0,12055.867598,1654.935385,546.0,987.0,6019.209656,2722.0,11488.075452,3356.0,14400.0,6477.618216,6644.936707,6825.825554,47.0,151.0,214.0,7686.649102,677.0,1918.0,-0.0,38.0,38.0,14.0,8.0,4.0,1473.0,208.97524,37.0,3317.376552,178.7,4099.289838,626.582383,232.0,1477.0,3340.0,5102.0,1498.601772,152.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,95.980286,3411.824466,29.0,622.0,330.0,139.384801,0.12,85.0,2950.0,6129.045588,1124.0,3575.0,33921.56401,8752.605552,1228.0,3802.0,1636.0,2979.288886,3364.229538,232.56,5402.0,45744.607846,17095.732,138.8,139.31,133.39,2276.29,133.0,2276.29
3,3,3,304.0,662.434175,4187.835319,241.13,879.0,2989.710207,84.0,27695.2,38.0,467.0,31.42,116.45,241.59,12737.287423,557.0,16.17,21.0,709.882779,1040.181803,1525.0,897.22,577.22,266.48,22.82,41965.754655,2302.0,954.0,2212.7,0.0,4940.0,826.06,257.159756,199.0,1249.83,2077.3,170.336135,5.0,1.0,0.0,0.12,195.76,300.0,95.33,173.968227,1061.617397,1.0,932.222043,4035.550509,172.863461,516.496913,435.226323,6.0,3.0,128.5,10.0,17.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.0,11.0,2081.939869,5216.181028,146.0,120.0,13.0,19161.483209,2904.984691,1423.0,450.0,480.0,2244.0,1526.0,295.146308,14.0,25.0,2086.151894,10228.625242,16753.639988,15727.377892,9958.410979,1076.855542,665.443953,15399.935494,460.0,10913.174658,1488.920574,546.0,987.0,5767.900456,2722.0,10884.403492,3356.0,14402.0,6513.29004,6752.616711,6679.682734,47.0,151.0,212.0,7950.637344,679.0,1920.0,0.0,38.0,38.0,12.0,8.0,2.0,1473.0,260.250522,35.0,4671.085984,211.92,4617.383019,790.468655,232.0,1477.0,3314.981109,5102.0,1532.698231,152.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,158.859319,3472.259252,29.0,620.0,332.0,154.664949,0.12,85.0,2562.0,6330.679612,1126.0,3575.0,32056.74868,10782.0,1227.2384,3800.0,1634.0,3033.662669,3173.0,230.56,5400.0,48304.262675,16319.139434,24.57,137.31,104.61,2169.66,133.0,2169.66
3,4,1,306.0,778.806979,3913.506511,228.27,879.0,3028.798963,86.0,29403.9,38.0,467.0,38.07,131.3,241.59,13615.164967,557.0,17.15,21.0,972.0,1129.108903,1527.0,899.22,579.22,266.48,20.82,42557.152763,2300.0,952.0,2741.0,0.0,4942.0,828.06,208.376512,199.0,2746.7,2282.8,101.234365,7.0,1.0,0.0,2.12,227.45,311.27366,97.33,183.653646,1029.724957,1.0,982.464818,3946.532227,193.224747,347.832985,445.35,7.0,3.0,128.5,10.0,17.0,34.0,80.0,89.0,29.75,185.52,23.68,14.0,3.0,11.0,1027.486755,3642.05921,148.0,457.08722,11.0,18247.395213,3815.265477,1425.0,452.0,482.0,2246.0,1526.0,272.508137,16.0,27.0,2008.458915,6829.139011,15563.6,15422.285273,9757.153801,974.0,1135.409622,13690.622464,462.0,11146.093022,1773.075388,544.0,985.0,5280.0,2722.0,11004.108933,3356.0,14402.0,6450.516579,5754.791863,7658.694254,45.0,153.0,214.0,6469.181783,679.0,1920.0,-0.0,38.0,38.0,12.0,8.0,2.0,1510.402291,169.0,37.0,2407.086096,178.7,2711.79,336.72,232.0,1320.0,2283.0,5100.0,1059.147671,152.48,137.0,186.33,102.4,1427.5,87.0,10.1,49.31,259.0,1682.877617,29.0,620.0,330.0,179.0,0.26,85.0,2598.50747,3185.501773,1126.0,3575.0,32421.140156,10686.7872,1228.0,3800.0,1636.0,2921.004907,3600.855802,232.56,5402.0,43415.790383,15424.415011,138.8,139.31,133.39,2276.29,158.189451,2276.29
3,4,2,304.0,700.568304,4018.664706,241.13,879.0,2936.6,86.0,28921.648133,38.0,467.0,31.42,116.45,200.72,13211.663847,557.0,16.17,21.0,914.638051,1201.87482,1525.0,897.22,577.22,266.48,22.82,41997.90607,2302.0,952.0,2212.7,0.0,4940.0,826.06,192.17,199.0,1629.088967,2282.8,91.071757,5.0,1.0,0.0,0.12,227.45,300.0,97.33,176.62279,1051.917949,1.0,960.017675,3966.998033,181.527377,283.0,430.071343,6.0,1.0,128.5,10.0,19.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.0,11.0,943.23,3662.644867,146.0,362.971643,11.424785,17701.886802,3994.665052,1423.0,450.0,480.0,2244.0,1524.0,229.205065,14.0,25.0,1456.437927,6738.717772,15563.6,15476.729983,9762.20719,1010.317962,1014.309864,13803.018706,460.0,10201.583817,1562.46768,546.0,987.0,5594.842743,2722.0,10141.307219,3356.0,14400.0,6255.592244,5855.703018,7502.898346,47.0,151.0,214.0,6127.859422,677.0,1918.0,-0.0,38.0,38.0,14.0,8.0,4.0,1473.0,169.0,35.0,1974.0,178.7,3167.448467,336.72,232.0,1320.0,2710.342226,5102.0,1135.871513,150.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,88.929224,2300.972216,29.0,622.0,332.0,159.542638,0.12,110.0,2584.949218,3091.228435,1124.0,3573.0,31263.166919,10782.0,1226.0,3802.0,1634.0,2813.878626,3326.379321,230.56,5400.0,41458.67997,14752.156509,24.57,137.31,104.61,2169.66,133.0,2169.66
3,4,3,304.0,608.722904,4142.111282,241.13,878.0,2936.6,84.0,28245.051946,38.0,467.0,31.42,116.45,200.72,12690.010793,557.0,16.17,21.0,739.066545,1287.29568,1525.0,897.22,577.22,264.48,22.82,41341.746909,2302.0,954.0,2212.7,0.0,4940.0,826.06,192.17,199.0,2060.167508,2282.8,79.141738,5.0,1.0,0.0,0.12,195.76,300.0,95.33,181.767142,1064.572624,1.0,933.666681,3991.02311,167.795682,283.0,437.193111,6.0,1.0,126.5,8.0,17.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.0,11.0,943.23,3686.810639,146.0,252.488139,11.923447,17224.424089,4040.0,1423.0,450.0,480.0,2244.0,1524.0,178.371024,14.0,25.0,890.0,6534.549608,15563.6,15540.643337,9844.838723,991.34932,872.149279,13622.273867,460.0,9404.152571,1319.928197,546.0,987.0,5280.0,2720.0,9923.0,3354.0,14400.0,6026.768026,5974.16394,7326.70315,47.0,151.0,212.0,5682.921786,677.0,1918.0,0.0,38.0,38.0,14.0,6.0,2.0,1473.0,169.0,35.0,1974.0,178.7,3702.351885,616.52563,232.0,1477.0,2777.899595,5102.0,1225.938633,150.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,154.527952,2816.22579,31.0,622.0,332.0,167.047621,0.12,85.0,2562.0,2662.0,1124.0,3573.0,30015.578579,10782.0,1226.0,3800.0,1634.0,2688.121689,3203.175683,230.56,5400.0,41729.840786,13962.983484,24.57,137.31,104.61,2169.66,133.0,2169.66
3,5,1,304.0,774.371877,3916.135078,228.27,879.0,3086.246427,84.0,29403.9,38.0,467.0,38.07,131.3,241.59,13529.715119,557.0,17.15,21.0,972.0,2023.718843,1527.0,899.22,579.22,264.48,20.82,41775.608688,2300.0,952.0,2741.0,0.0,4940.0,828.06,192.17,199.0,1249.83,2077.3,93.54954,7.0,1.0,0.0,2.12,227.45,314.683013,95.33,154.226314,1023.879652,1.0,987.573297,3991.13931,195.734694,283.0,445.35,6.0,1.0,126.5,8.0,17.0,34.0,80.0,89.0,29.75,185.52,23.68,14.0,3.0,11.0,2067.170999,3534.443015,148.0,302.895408,11.0,20745.133596,1540.0,1425.0,452.0,482.0,2246.0,1526.0,452.279458,16.0,27.0,890.0,7553.493724,16447.61962,15370.567633,9647.781655,1097.242509,785.502397,17027.0,460.0,8674.164325,1182.061321,544.0,985.0,6220.932369,2720.0,11364.986512,3354.0,14402.0,6412.559429,5669.096748,7455.717392,45.0,151.0,212.0,7084.621473,679.0,1920.0,-0.0,38.0,38.0,12.0,6.0,2.0,1473.0,169.0,37.0,4025.517109,178.7,4904.45,784.551541,232.0,1477.0,3340.0,5102.0,1425.687358,150.48,137.0,188.33,104.4,1495.370697,92.0,11.28,55.0,259.0,3646.0,29.0,622.0,332.0,179.0,0.26,85.0,2635.609751,3094.233786,1126.0,3575.0,31924.313299,10686.7872,1226.0,3800.0,1634.0,2780.134548,4081.344548,230.56,5400.0,43804.561304,16061.363584,138.8,137.31,133.39,2276.29,141.948037,2276.29
3,5,2,304.0,692.685819,4022.215754,241.13,878.0,2963.793569,84.122107,27695.2,38.0,467.0,31.42,116.45,200.72,13082.89301,557.0,16.17,21.0,939.794197,2069.519938,1525.0,897.22,577.22,264.48,22.82,41196.614827,2302.0,954.0,2259.45551,0.0,4940.0,826.06,192.17,199.0,1249.83,2077.3,71.0,5.0,1.0,0.0,0.12,195.76,300.0,95.33,155.792475,1030.659569,1.0,938.923498,4011.249016,162.685013,283.0,430.411618,6.0,1.0,128.5,10.0,19.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.0,11.0,1577.74893,3581.941313,146.0,203.86166,11.424785,20044.694932,1718.638938,1423.0,450.0,480.0,2244.0,1524.0,399.788439,14.0,25.0,890.0,6657.210864,16104.551464,15420.06622,9709.787636,1070.635262,679.015894,15921.773514,462.0,8686.929147,790.887356,546.0,987.0,5897.247238,2722.0,11025.598201,3356.0,14400.0,6217.458462,5664.440846,7200.229577,45.0,151.0,212.0,6445.820839,677.0,1918.0,-0.0,38.0,38.0,14.0,8.0,4.0,1473.0,169.0,35.0,3260.299249,178.7,4528.826952,673.441774,232.0,1477.0,3340.0,5100.0,1365.11995,152.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,216.57173,3643.310314,31.0,620.0,330.0,174.17437,0.12,108.355705,2719.864507,2942.264259,1124.0,3573.0,30991.128973,10782.0,1226.0,3802.0,1634.0,2697.704659,3883.375146,230.56,5400.0,44829.154631,15472.631149,96.941588,137.31,104.61,2169.66,133.0,2169.66
3,5,3,306.0,596.793489,4146.745243,228.27,879.0,2980.402681,84.075008,27695.2,38.0,467.0,31.42,116.45,229.524965,12481.579917,557.0,16.17,21.0,944.647409,2123.28644,1525.0,897.22,577.22,264.48,22.82,40521.622034,2302.0,954.0,2212.7,0.0,4940.0,826.06,192.17,199.0,1249.83,2077.3,71.0,5.0,1.0,0.0,0.12,195.76,300.0,95.33,157.631013,1038.618601,1.0,790.763472,4034.856063,150.463651,352.516781,437.402137,6.0,3.0,128.5,10.0,17.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.0,11.0,1003.20998,3637.700184,146.0,227.572652,11.424785,19080.971509,1928.345518,1423.0,450.0,480.0,2244.0,1524.0,338.168547,14.0,25.0,890.0,5856.0,15563.6,15478.173257,9782.577266,1067.35719,705.577455,14269.92204,462.0,8701.913939,569.0,546.0,985.0,5288.995655,2722.0,10419.113973,3354.0,14400.0,5988.426892,5659.165664,6902.656924,45.0,151.0,214.0,5693.924442,677.0,1918.0,0.0,38.0,38.0,12.0,8.0,2.0,1473.0,183.373088,35.0,2362.000022,178.7,4335.064268,543.00857,232.0,1477.0,3092.813889,5100.0,1296.366906,152.48,111.0,186.33,102.4,1427.5,92.0,10.1,49.31,232.93692,3576.328394,31.0,620.0,330.0,176.035684,0.12,85.0,2852.824622,3232.591191,1124.0,3573.0,29695.037133,10782.0,1226.0,3800.0,1634.0,2600.939136,3650.976282,230.56,5400.0,45513.402255,14781.510463,47.803452,137.31,104.61,2169.66,133.0,2169.66
3,6,1,306.0,913.526551,3962.401034,241.13,879.0,3241.952767,86.0,29403.9,38.0,467.0,38.07,131.3,241.59,16208.895782,557.0,17.15,23.0,972.0,2289.776569,1525.0,899.22,579.22,266.48,20.82,42558.526498,2300.0,952.0,2741.0,0.0,4942.0,828.06,306.401822,199.0,2746.7,2282.8,209.0,7.0,1.0,0.0,2.12,227.45,347.8,97.33,147.130585,1074.216994,1.0,1023.652552,4069.094693,206.709863,888.0,445.35,7.0,3.0,128.5,10.0,17.0,34.0,80.0,89.0,29.75,185.52,23.68,14.0,3.0,11.0,1945.059308,3546.932548,148.0,504.865235,11.0,22722.308776,1540.0,1425.0,452.0,482.0,2246.0,1526.0,498.472693,16.0,27.0,3312.890032,6887.766611,21060.0,15824.614942,10118.321867,1120.0,1500.0,17027.0,462.0,11045.819673,2672.763389,544.0,985.0,5280.0,2722.0,11156.646264,3354.0,14400.0,6953.441048,6293.517562,8066.416474,45.0,151.0,212.0,8193.832686,679.0,1920.0,-0.0,38.0,38.0,12.0,8.0,2.0,2137.0,414.113261,35.0,5779.0,211.92,4904.45,795.67,296.0,1477.0,3340.0,5100.0,1589.0,150.48,137.0,188.33,104.4,1501.8,92.0,11.28,55.0,259.0,3142.789378,29.0,620.0,330.0,179.0,0.26,110.0,2950.0,6775.0,1126.0,3573.0,34116.0,10782.0,1226.7616,3800.0,1636.0,2973.06096,4502.66345,232.56,5402.0,50275.0,16294.731281,138.8,139.31,133.39,2276.29,197.15852,2276.29
