period,scenario,subperiod,FUNIL-GRANDE,BATALHA,SERRA FACAO,CAPIM BRANC1,CAPIM BRANC2,CORUMBA IV,PIRAJU,ITAIPU,NILO PECANHA,FONTES A,BAGUARI,SAO DOMINGOS,RETIRO BAIXO,TRES MARIAS,QUEIMADO,JAURU,GUAPORE,CORUMBA III,SINOP,COLIDER,TELES PIRES,SAO MANOEL,SLT VERDINHO,OURINHOS,SERRA MESA,CANA BRAVA,SAO SALVADOR,PEIXE ANGIC,ESTRELA,LAJEADO,SALTO,RONDON II,PONTE PEDRA,JIRAU,STO ANTONIO,ESPORA,ITIQUIRA I,ITIQUIRA II,JURUENA,DARDANELOS,CACU,B. COQUEIROS,FOZ R. CLARO,GUARAPIRANGA,BILLINGS,HENRY BORDEN,JAGUARI,PARAIBUNA,SANTA BRANCA,FUNIL,LAJES,PICADA,SOBRAGI,SIMPLICIO,ILHA POMBOS,P. PASSOS,BARRA BRAUNA,SALTO GRANDE,P. ESTRELA,CANDONGA,AIMORES,MASCARENHAS,GUILMAN-AMOR,SA CARVALHO,ROSAL,SAMUEL,IRAPE,STA CLARA MG,CAMARGOS,ITUTINGA,FURNAS,M. DE MORAES,ESTREITO,JAGUARA,IGARAPAVA,VOLTA GRANDE,P. COLOMBIA,CACONDE,E. DA CUNHA,A.S.OLIVEIRA,MARIMBONDO,A. VERMELHA,I. SOLTEIRA,EMBORCACAO,NOVA PONTE,MIRANDA,CORUMBA I,ITUMBIARA,CACH.DOURADA,SAO SIMAO,BARRA BONITA,A.S. LIMA,IBITINGA,PROMISSAO,NAVANHANDAVA,TRES IRMAOS,JUPIA,P. PRIMAVERA,MANSO,A.A. LAYDNER,CHAVANTES,L.N. GARCEZ,CANOAS II,CANOAS I,CAPIVARA,TAQUARUCU,ROSANA,CALHA-CEDAE,FONTES BC,VIGARIO,SANTANA,STA. CECILIA,TOCOS,MAUA,STA CLARA PR,FUNDAO,G.B. MUNHOZ,BAIXO IGUACU,BARRA GRANDE,SAO ROQUE,GARIBALDI,CAMPOS NOVOS,MACHADINHO,ITA,PASSO FUNDO,MONJOLINHO,QUEBRA QUEIX,SAO JOSE,PASSO S JOAO,FOZ CHAPECO,CASTRO ALVES,MONTE CLARO,14 DE JULHO,ERNESTINA,PASSO REAL,JACUI,ITAUBA,D. FRANCISCA,G.P. SOUZA,SALTO PILAO,JORDAO,SEGREDO,SLT.SANTIAGO,SALTO OSORIO,SALTO CAXIAS,SOBRADINHO,ITAPARICA,COMP PAF-MOX,XINGO,ITAPEBI,P. CAVALO,B. ESPERANCA,CACH.CALDEIR,ESTREITO TOC,TUCURUI,BALBINA,COARACY NUNE,FERREIRA GOM,STO ANT JARI,PIMENTAL,CURUA-UNA,BELO MONTE
4,5,1,211.646457,59.275896,13.0,72.0,77.99917,43.213741,62.724863,12537.219258,0.0,0.0,336.908037,114.671242,175.140194,906.0,0.0,86.823419,0.0,53.732193,1382.692178,1433.362956,2106.916051,2115.015248,65.864353,434.102744,1055.863161,1092.752629,1124.551474,1367.320914,0.0,1474.935784,47.533262,33.0,0.0,9844.132435,10305.506083,62.013523,69.216348,0.0,0.0,102.536264,159.065643,165.857535,182.568703,0.0,0.0,0.0,56.494168,61.302298,30.0,178.309789,29.98685,0.0,53.138178,182.935404,220.547619,120.0,65.820989,57.446649,110.307062,0.0,463.75324,520.674349,44.674154,51.501622,0.0,127.495377,0.0,34.425136,75.294357,78.380777,1506.0,1272.0,1298.429779,1075.075243,1336.675589,1394.323002,1507.106794,93.0,118.625755,122.964691,1891.637311,2143.840192,5254.825177,0.0,40.0,90.359389,391.770494,2395.950518,2435.224148,2652.0,315.28009,355.101797,448.200462,160.0,197.955698,232.601949,5712.72308,6176.06204,412.0,55.0,433.106223,497.535916,506.705346,522.474488,1199.781556,1286.722476,1398.484463,-0.0,0.0,40.041707,160.041707,160.0,5.654221,336.0,136.118774,144.20408,958.860779,2015.13226,0.0,278.937073,396.239578,0.0,665.558401,1488.136655,0.0,135.72229,116.722434,271.588634,299.407019,1898.417985,159.0,367.596119,332.292151,0.0,467.263869,226.400286,628.0,370.0,0.0,0.0,169.962671,1277.7362,1402.251283,1472.103397,1867.459287,3330.0,3330.0,3330.0,2933.046398,646.139409,170.880837,240.0,350.294794,2013.580248,10028.794177,1243.805872,400.0,403.08642,414.225378,800.0,114.47525,37.29411
4,5,2,205.473618,37.630718,13.0,72.0,76.45596,43.213741,59.638443,9847.867407,0.0,0.0,262.401864,114.671242,112.069206,906.0,0.0,85.311073,0.0,53.732193,1379.605758,1433.362956,2103.829631,2108.842409,59.691513,431.016324,1049.690321,1089.666209,1124.551474,1367.320914,0.0,1471.849364,44.446842,33.0,0.0,7531.061447,7675.305466,62.013523,66.129929,0.0,0.0,99.449844,159.065643,165.857535,179.482283,0.0,0.0,0.0,56.494168,10.0,30.0,178.309789,-0.0,0.0,50.051758,173.676145,208.20194,120.0,64.277779,54.360229,56.294716,0.0,344.540277,398.374967,41.587734,45.328782,0.0,9.0,0.0,31.338717,75.294357,75.294357,1506.0,1272.0,1295.343359,1075.075243,1327.41633,1381.977323,1491.674695,93.0,115.539335,116.791851,1870.032373,2122.235254,5223.96098,0.0,40.0,70.51371,143.345703,2392.864098,2435.224148,2652.0,315.28009,352.015377,442.027622,160.0,194.869278,229.51553,5675.686043,6135.938584,412.0,55.0,426.933383,497.535916,503.618926,516.301649,1193.608716,1277.463216,1386.138784,-0.0,0.0,43.128127,163.128127,160.0,2.730244,336.0,136.118774,144.20408,958.860779,2008.959421,0.0,278.937073,396.239578,0.0,544.725068,1370.389741,0.0,135.72229,116.722434,271.588634,299.407019,1898.417985,159.0,367.596119,332.292151,0.0,263.288641,226.400286,430.035168,370.0,0.0,0.0,169.962671,1277.7362,1402.251283,1469.016977,1861.286447,3330.0,3330.0,3332.923977,2933.046398,646.139409,170.880837,610.249082,347.208374,2007.407408,7118.522166,1243.805872,400.0,400.0,369.811798,800.0,114.47525,678.182674
4,5,3,202.299014,37.630718,13.0,72.0,75.662309,43.213741,58.051142,7627.426103,0.0,0.0,257.639959,114.671242,112.069206,906.0,0.0,84.533296,0.0,53.732193,690.211174,745.555674,1414.435048,1417.860524,56.51691,429.429022,1046.515718,1088.078907,1124.551474,1367.320914,0.0,1470.262062,42.859541,33.0,0.0,6341.482082,6322.630863,62.013523,64.542627,0.0,0.0,97.862543,159.065643,165.857535,177.894982,0.0,0.0,0.0,56.494168,10.0,30.0,178.309789,-0.0,0.0,48.464456,168.91424,201.852733,120.0,64.277779,52.772928,54.707414,0.0,339.778372,392.02576,40.000433,42.154179,0.0,9.0,0.0,29.751415,75.294357,73.707056,1506.0,1272.0,1293.756057,1075.075243,1322.654425,1375.628117,1483.738188,93.0,113.952034,113.617248,1858.921262,2111.124143,4433.670127,0.0,40.0,60.307361,143.345703,1720.717352,1764.664704,2652.0,315.28009,350.428075,438.853019,160.0,193.281976,165.0,4819.292359,5277.957598,412.0,55.0,423.75878,497.535916,502.031625,513.127045,1190.434113,1272.701312,1379.789578,0.0,0.0,44.715429,164.715429,160.0,7.241522,336.0,135.429984,144.20408,80.0,768.819684,0.0,173.057555,239.56641,0.0,541.550465,1368.802439,0.0,135.72229,116.722434,271.588634,299.407019,1898.417985,159.0,367.596119,332.292151,0.0,222.771943,226.400286,386.594494,370.0,0.0,0.0,169.962671,398.875421,165.286149,230.464541,621.14671,3330.0,3330.0,3328.412698,2933.046398,646.139409,69.524488,349.152252,345.621072,2004.232805,2000.0,1243.805872,382.058814,380.471512,369.811798,800.0,114.47525,366.399048
4,6,1,410.911843,8.0,13.0,102.738301,122.636296,18.0,346.859405,11111.330811,0.0,0.0,807.018757,151.67396,252.215177,906.0,0.0,71.266092,0.0,191.815399,1275.601807,1395.555832,2585.371866,2605.479194,59.896479,443.841605,91.0,269.502493,530.004086,1583.501314,0.0,2722.539307,44.3864,33.0,0.0,13183.658617,13736.54374,72.0,77.689493,0.0,0.0,167.51684,221.516259,275.506511,285.615263,0.0,0.0,0.0,4.0,128.0,30.0,360.0,37.692184,0.0,76.619959,309.0,527.65641,120.0,116.296944,127.187278,250.0,0.0,1302.967607,995.655322,136.0,83.0,0.0,9.0,0.0,132.0,210.272298,213.358718,1506.0,1272.0,1288.254546,1075.075243,1314.168906,1357.31612,1469.423619,93.0,125.792787,127.383798,2680.0,2958.0,7587.205316,0.0,40.0,116.099644,576.0,2349.348379,2435.224148,2652.0,623.132583,643.955469,735.0,160.0,185.783725,165.0,8316.0,8740.286442,412.0,341.873926,445.791161,497.535916,501.689776,512.312745,1575.102876,1612.975547,1690.08738,-0.0,0.0,42.100855,162.100855,160.0,6.142209,0.0,145.166362,144.20408,0.0,1854.781594,0.0,96.280607,17.0,0.0,1296.0,1359.022467,0.0,135.72229,42.020329,44.814761,43.402496,1424.339646,41.857433,72.574125,74.349071,0.0,347.736554,226.400286,356.626504,370.0,0.0,0.0,173.5,1292.0,1540.0,1569.109411,1753.434936,3330.0,3330.0,3330.0,0.0,385.988257,170.880837,630.0,184.260919,5151.097274,3598.942468,1243.805872,360.541783,363.628203,334.433386,800.0,252.0,3392.5012
4,6,2,379.461308,8.0,13.0,138.463034,156.81782,18.0,346.859405,10119.936962,0.0,0.0,807.018757,107.046767,252.215177,906.0,0.0,69.753746,0.0,85.982382,1275.601807,1392.631855,2579.36147,2596.382378,50.962106,440.755185,91.0,272.588913,536.176926,1571.480522,0.0,2722.539307,38.376004,33.0,0.0,10870.587629,11106.343122,72.0,74.603073,0.0,0.0,164.43042,126.281529,89.78357,102.978741,0.0,0.0,0.0,4.0,128.0,30.0,191.219033,-0.0,0.0,70.609562,309.0,355.951467,120.0,116.296944,127.187278,250.0,0.0,1302.967607,995.655322,136.0,83.0,0.0,9.0,0.0,132.0,184.994602,184.994602,1506.0,1272.0,1282.244149,1075.075243,1301.98567,1342.046465,1454.153963,93.0,122.706367,124.297378,2680.0,2958.0,7584.118896,0.0,40.0,131.978699,576.0,2343.337983,2435.224148,2652.0,616.959743,640.869049,735.0,1228.219429,1247.992758,165.0,8316.0,8689.648853,412.0,344.960346,439.618322,497.535916,498.7658,509.388768,255.213749,290.0,364.025414,-0.0,0.0,45.187274,165.187274,160.0,3.218232,0.0,142.079942,144.20408,0.0,515.358979,0.0,244.857737,357.909814,0.0,1296.0,1362.108887,0.0,135.72229,42.020329,47.90118,49.575336,1542.086559,41.857433,72.574125,74.349071,0.0,341.563714,226.400286,359.550481,370.0,0.0,0.0,131.45839,391.357236,258.015656,284.038647,465.277753,3330.0,3330.0,3332.923977,0.0,391.998653,170.880837,630.0,181.1745,5151.097274,4203.931313,1243.805872,181.1745,181.1745,290.019806,800.0,252.0,3227.94873
4,6,3,288.582767,8.0,13.0,138.463034,156.024169,18.0,346.859405,3850.959679,0.0,0.0,807.018757,140.543008,228.683379,906.0,0.0,68.975968,0.0,21.0,1275.601807,1397.143133,2582.285446,2597.719053,58.397361,439.167884,91.0,274.176215,539.351529,1299.400394,0.0,2722.539307,41.29998,42.094851,0.0,9681.008264,9753.668519,72.0,73.015772,0.0,0.0,162.843118,197.762732,243.222573,258.005046,0.0,0.0,0.0,4.0,125.631981,30.0,184.078208,-0.0,0.0,73.533539,309.0,353.32192,120.0,116.296944,127.187278,231.680222,0.0,1302.967607,995.655322,136.0,83.0,0.0,9.0,0.0,132.0,97.290665,95.703363,1506.0,1272.0,1285.168126,1075.075243,1301.735043,1340.208537,1452.316035,93.0,121.119066,122.710077,2680.0,2958.0,3617.558896,0.0,40.0,131.978699,576.0,1606.541765,1695.503954,2652.0,613.78514,639.281747,735.0,992.039918,1014.737224,165.0,4351.027302,4761.096372,412.0,346.547648,436.443719,497.535916,503.277078,513.900047,256.801051,290.0,362.438112,0.0,0.0,46.774576,166.774576,160.0,7.72951,0.0,140.492641,144.20408,0.0,423.128409,0.0,84.814072,104.298897,0.0,1296.0,1363.696188,0.0,135.72229,42.020329,49.488482,52.749939,1602.642115,45.825687,77.478887,83.769705,0.0,338.389111,226.400286,355.039202,370.0,0.0,0.0,151.911065,116.783744,168.959689,193.395379,373.047182,1568.077122,3330.0,3328.412698,0.0,389.074677,170.880837,630.0,179.587198,4873.169193,2521.38563,1243.805872,179.587198,177.999896,290.019806,800.0,252.0,3227.94873
4,7,1,507.156542,8.0,13.0,72.0,86.746347,79.76149,346.859405,13240.0,0.0,0.0,576.13167,141.143593,252.215177,906.0,0.0,70.247896,0.0,229.98453,1384.03267,1433.362956,1790.696873,1802.104621,63.288853,373.568694,1063.388193,1103.560253,1124.551474,1348.214804,0.0,1478.858475,45.610609,33.0,0.0,9004.06374,9405.34389,72.0,79.116292,0.0,0.0,109.616083,228.323556,269.391931,285.615263,0.0,0.0,0.0,4.0,128.0,30.0,251.361084,77.246645,0.0,83.752912,309.0,616.625777,120.0,186.267767,122.424776,176.106343,0.0,755.577321,862.617583,105.298479,83.0,0.0,9.0,0.0,55.563432,172.032086,172.032086,1506.0,1249.903162,1276.236308,1075.075243,1309.317,1390.141767,1590.243854,77.395714,115.901239,120.260542,2170.327058,2958.0,6380.574953,0.0,40.0,86.903571,411.420367,2384.532537,2435.224148,2652.0,523.225708,573.995348,706.601518,160.0,198.137844,165.0,6903.394741,7881.662046,412.0,341.726929,372.907625,497.535916,509.521609,531.300978,1584.0,1692.846399,1844.809412,-0.0,0.0,43.163347,163.163347,160.0,14.19243,336.0,58.080829,70.365684,1388.0,2184.534709,0.0,330.0,399.906113,0.0,1097.93678,1524.339099,0.0,135.72229,116.722434,271.588634,299.407019,1898.417985,159.0,367.596119,332.292151,0.0,474.0,226.400286,618.348515,370.0,0.0,0.0,0.0,1292.0,1540.0,1624.697954,2016.174754,3475.244444,3330.0,3330.0,0.0,110.278816,170.880837,514.434133,146.271951,2260.44014,5942.260453,1243.805872,322.552816,325.639235,241.108038,800.0,104.418144,629.35498
4,7,2,507.156542,8.0,13.0,72.0,85.203137,79.76149,346.859405,13240.0,0.0,0.0,501.625497,127.053085,213.86062,906.0,0.0,68.73555,0.0,102.56352,1380.94625,1433.362956,1787.610454,1795.931782,57.116014,370.482274,1057.215354,1100.473834,1124.551474,1348.214804,0.0,1475.772055,42.524189,33.0,0.0,6690.992752,6775.143272,72.0,79.116292,0.0,0.0,106.529663,179.419235,186.072645,203.980465,0.0,0.0,0.0,4.0,17.59838,30.0,251.361084,-0.0,0.0,83.752912,309.0,604.280098,120.0,186.267767,119.338356,122.093997,0.0,636.364358,740.318201,102.212059,83.0,0.0,9.0,0.0,52.477013,168.945666,168.945666,1506.0,1234.471064,1263.890629,1075.075243,1303.144161,1387.055347,1590.243854,77.395714,112.814819,114.087702,2164.154219,2958.0,6292.767316,0.0,40.0,53.047502,248.439283,2381.446118,2435.224148,2652.0,523.225708,570.908928,703.515099,160.0,201.061821,165.0,6812.500684,7770.667085,412.0,341.726929,366.734785,497.535916,503.511213,522.204162,1584.0,1689.759979,1838.799015,-0.0,0.0,46.249766,166.249766,160.0,11.268454,336.0,10.0,16.274458,1242.832344,892.039322,0.0,330.0,399.906113,0.0,980.189866,1409.678605,0.0,135.72229,116.722434,271.588634,299.407019,1898.417985,159.0,367.596119,332.292151,0.0,409.070521,226.400286,547.408639,370.0,0.0,0.0,0.0,1292.0,253.677452,335.288986,723.679367,3330.0,3330.0,3332.923977,0.0,113.202793,170.880837,245.926361,143.185532,2260.277697,3478.164449,1243.805872,143.185532,143.185532,196.694458,800.0,104.418144,785.246793
4,7,3,507.156542,8.0,13.0,72.0,84.409487,79.76149,346.859405,7613.684847,0.0,0.0,496.863593,127.053085,201.836411,906.0,0.0,67.957772,0.0,102.56352,704.713329,758.717337,1111.377533,1118.11156,53.94141,368.894972,1054.04075,1098.886532,1124.551474,1348.214804,0.0,1474.184754,40.936887,33.0,0.0,5501.413387,5422.468669,72.0,78.723568,0.0,0.0,104.942361,179.419235,186.072645,200.072181,0.0,0.0,0.0,4.0,12.344406,30.0,251.361084,-0.0,0.0,83.752912,309.0,597.930892,120.0,186.267767,117.751054,120.506695,0.0,631.602454,733.968994,100.624757,83.0,0.0,9.0,0.0,50.889711,167.358364,167.358364,1506.0,1226.534556,1257.541422,1075.075243,1299.969557,1385.468045,1590.243854,77.395714,111.227518,110.913099,2160.979616,2958.0,2712.063236,0.0,40.0,64.457183,248.439283,2379.858816,2435.224148,2652.0,523.225708,569.321626,701.927797,160.0,196.550542,165.0,3230.209302,4191.29968,412.0,341.726929,363.560182,497.535916,506.435189,523.540837,1584.0,1688.172678,1841.722992,0.0,0.0,47.837068,167.837068,160.0,15.779732,82.884019,10.0,19.198435,1104.81872,724.822187,0.0,330.0,399.906113,0.0,978.602564,1409.678605,0.0,135.72229,97.402978,271.588634,299.407019,1898.417985,159.0,367.596119,332.292151,0.0,220.032853,226.400286,361.294948,370.0,0.0,0.0,53.899435,1292.0,116.0,196.024233,582.827312,3330.0,3330.0,3328.412698,0.0,108.691515,170.880837,245.926361,141.59823,2254.179117,2000.0,1243.805872,141.59823,140.010928,196.694458,800.0,104.418144,629.35498
4,8,1,240.870995,8.0,13.0,72.0,88.950254,135.786484,346.859405,11603.730868,0.0,0.0,560.460534,136.20578,121.997826,906.0,0.0,75.5085,0.0,21.0,1352.405904,1433.362956,2840.492961,2859.852965,63.17351,372.031745,986.867388,1092.08313,1124.551474,1575.271994,0.0,1966.703091,46.752186,33.0,0.0,18092.817093,18587.662497,72.0,65.058386,0.0,0.0,110.487823,171.577133,177.643549,188.199564,0.0,0.0,0.0,4.0,128.0,30.0,128.338554,54.456621,0.0,67.374451,309.0,456.863544,120.0,84.452687,123.864609,178.769685,0.0,764.928769,848.829167,64.548935,70.378315,0.0,9.0,0.0,132.0,88.989769,88.989769,1506.0,1272.0,1292.903877,1075.075243,1324.383054,1381.594415,1515.046792,81.694745,112.73317,115.066135,1957.404034,2143.840207,5254.925729,0.0,40.0,64.192139,232.096924,2351.000967,2435.224148,2652.0,387.341858,415.114252,486.341975,160.0,199.315409,165.0,5919.615695,6504.804379,412.0,342.05042,371.209525,497.535916,505.032478,525.937154,214.226713,290.0,367.952454,-0.0,0.0,46.208276,166.208276,160.0,9.005249,0.0,52.116422,56.332698,0.0,570.452555,0.0,196.80815,224.630036,0.0,1280.994741,1444.793401,0.0,135.72229,112.856397,271.588634,299.407019,1683.46372,77.077461,183.473789,180.262614,0.0,191.70675,193.08808,278.357291,370.0,0.0,0.0,91.119265,322.485843,116.0,152.013308,476.411349,3330.0,3330.0,3326.91358,0.0,646.139409,170.880837,240.0,141.663391,2643.125339,14834.0,1243.805872,317.944255,317.944255,141.42099,800.0,105.466667,1233.988058
4,8,2,240.870995,8.0,13.0,72.0,88.950254,135.786484,346.859405,7865.931834,0.0,0.0,495.213621,157.916306,121.997826,906.0,0.0,73.996155,0.0,89.170552,1349.319484,1433.362956,2840.492961,2859.852965,63.17351,368.945325,980.694548,1088.99671,1124.551474,1575.271994,0.0,1972.713488,46.752186,33.0,0.0,15782.832525,15960.5483,72.0,71.068783,0.0,0.0,110.487823,217.907543,223.973958,237.616393,0.0,0.0,0.0,4.0,128.0,30.0,128.338554,-0.0,0.0,67.374451,309.0,456.863544,120.0,82.909477,123.864609,127.843759,0.0,654.975065,738.875463,64.548935,70.378315,0.0,9.0,0.0,132.0,88.989769,88.989769,1506.0,1272.0,1292.903877,1075.075243,1324.383054,1381.594415,1515.046792,93.0,124.038425,126.371391,685.52662,871.962792,4032.465143,0.0,40.0,64.192139,576.0,2347.914547,2435.224148,2652.0,387.341858,421.124649,489.428394,160.0,202.401829,165.0,4694.068689,5297.88148,412.0,342.05042,365.036685,497.535916,508.118897,535.033971,217.313133,290.0,367.952454,-0.0,0.0,46.208276,166.208276,160.0,6.081272,0.0,142.911781,144.20408,0.0,576.462951,0.0,287.645527,315.467413,0.0,1296.0,1459.79866,0.0,135.72229,72.732941,271.588634,299.407019,1698.468979,92.103452,202.045914,215.934316,0.0,203.5651,202.022453,284.367687,370.0,0.0,0.0,173.5,404.866577,116.0,158.023704,482.421745,3330.0,3330.0,3332.923977,0.0,646.139409,170.880837,338.599611,141.663391,2655.146131,14834.0,1243.805872,141.663391,141.663391,183.497013,800.0,105.466667,1554.43234
4,8,3,240.870995,8.0,13.0,72.0,88.950254,135.786484,346.859405,4095.67432,0.0,0.0,495.213621,136.20578,154.434334,906.0,0.0,73.218377,0.0,282.083004,1262.465538,1348.096312,2755.226317,2774.586321,63.17351,367.358023,977.519945,1087.409409,1124.551474,1575.271994,0.0,1969.789511,46.752186,33.0,0.0,14594.840462,14609.460998,72.0,68.144806,0.0,0.0,110.487823,171.577133,215.580057,230.809794,0.0,0.0,0.0,4.0,128.0,30.0,128.338554,-0.0,0.0,67.374451,309.0,456.863544,120.0,82.909477,123.864609,127.843759,0.0,654.975065,738.875463,64.548935,70.378315,0.0,9.0,0.0,132.0,88.989769,88.989769,1506.0,1272.0,1292.903877,1075.075243,1324.383054,1381.594415,1515.046792,93.0,124.038425,126.371391,2665.294168,2851.73034,1643.203869,0.0,40.0,64.192139,576.0,2346.327246,2435.224148,2652.0,387.341858,418.200672,491.015696,160.0,203.98913,165.0,2303.220114,2883.735077,412.0,342.05042,361.862082,497.535916,509.706199,533.697295,218.900435,290.0,367.952454,0.0,0.0,46.208276,166.208276,160.0,10.592551,0.0,98.741066,104.544643,0.0,547.173895,0.0,165.0737,192.895586,0.0,916.946801,1080.745462,0.0,135.72229,52.09802,271.588634,299.407019,1319.415781,84.79351,193.010826,198.580515,0.0,191.618567,194.587198,281.44371,370.0,0.0,0.0,142.311848,373.678426,116.0,155.099728,479.497768,1957.484572,3330.0,3330.0,0.0,646.139409,170.880837,290.632233,141.663391,2649.298178,2485.246319,1243.805872,141.663391,141.663391,141.42099,800.0,105.466667,1398.540527
4,9,1,352.176975,92.64743,13.0,72.0,77.939979,94.629494,62.042673,10710.997666,0.0,0.0,645.321917,118.255409,252.215177,906.0,0.0,87.613817,0.0,21.0,1368.725047,1433.362956,2153.310948,2164.649718,52.833907,434.887969,1030.883701,1106.432749,1124.551474,1422.816275,0.0,1767.833939,37.223291,33.0,0.0,9812.09074,10276.990633,49.279274,49.191087,0.0,0.0,128.502466,144.580841,150.928395,166.320275,0.0,0.0,0.0,56.494168,10.0,30.0,211.867345,73.238775,0.0,79.938103,309.0,372.183679,120.0,153.693753,127.187278,199.642105,0.0,858.732486,995.655322,78.388506,83.0,0.0,103.039955,0.0,132.0,126.075745,129.162164,1506.0,1272.0,1288.887547,1075.075243,1311.775158,1353.558241,1477.773346,93.0,118.132013,122.250911,1855.741023,2005.721217,5051.38454,0.0,40.0,69.570663,467.271767,2392.164251,2435.224148,2652.0,227.303329,263.950643,347.070976,160.0,186.72685,211.122064,5394.847433,5766.523872,412.0,55.0,435.542898,497.535916,501.726969,510.986904,1584.0,1618.062626,1751.881482,-0.0,0.0,44.000839,164.000839,160.0,12.906019,135.539603,10.0,12.321624,1388.0,1559.911676,0.0,290.73296,316.053232,0.0,363.663916,544.179276,0.0,135.72229,78.073728,134.738571,140.796371,785.332467,55.563938,98.392532,102.214333,0.0,228.737733,226.400286,272.13731,291.531785,0.0,0.0,0.0,1292.0,1332.677402,1358.235298,1506.979005,3330.0,3330.0,3330.0,2933.046398,646.139409,170.880837,366.15567,271.042688,2860.826242,14834.0,1243.805872,400.0,403.08642,289.982626,800.0,102.385948,426.722555
4,9,2,346.004135,154.0,13.0,72.0,79.401967,94.629494,58.956253,8027.818653,0.0,0.0,596.973152,118.255409,197.143816,906.0,0.0,86.101471,0.0,206.003651,871.267499,938.829384,1655.690956,1663.943306,46.661068,431.801549,1024.710862,1103.346329,1124.551474,1422.816275,0.0,1764.747519,34.136871,33.0,0.0,7499.019753,7646.790016,49.279274,46.104668,0.0,0.0,125.416046,144.580841,150.928395,163.233855,0.0,0.0,0.0,56.494168,32.615523,30.0,211.867345,-0.0,0.0,82.862079,309.0,369.09726,120.0,152.150543,127.187278,145.62976,0.0,811.97852,951.825333,75.302086,83.0,0.0,103.039955,0.0,132.0,126.075745,126.075745,1506.0,1272.0,1285.801127,1075.075243,1302.515899,1341.212562,1462.341247,93.0,115.045593,116.078071,1834.136085,1984.116279,5020.520342,0.0,40.0,88.371833,379.069386,2389.077831,2435.224148,2652.0,227.303329,260.864223,340.898136,160.0,183.64043,208.035645,5357.810396,5726.400416,412.0,55.0,429.370059,497.535916,504.650946,516.834857,1584.0,1614.976206,1745.708643,-0.0,0.0,47.087258,167.087258,160.0,9.982043,123.752312,75.115867,80.361467,1029.443224,1553.738836,0.0,108.376999,133.697271,0.0,481.738685,659.167625,0.0,135.72229,37.950272,137.662548,146.644325,900.320815,55.563938,98.392532,102.214333,0.0,225.651313,226.400286,269.05089,285.358946,0.0,0.0,105.29985,1292.0,1332.677402,1355.148878,1500.806166,3330.0,3330.0,3332.923977,2933.046398,646.139409,170.880837,366.15567,267.956268,2854.653403,11212.462735,1243.805872,312.789107,312.789107,245.569046,800.0,102.385948,747.166837
4,9,3,342.829532,78.971664,13.0,72.0,77.146328,94.629494,57.368951,7948.080668,0.0,0.0,584.149786,118.255409,193.252106,906.0,0.0,85.323693,0.0,116.001875,684.958069,748.008676,1463.282947,1469.947995,43.486465,430.214247,1021.536259,1101.759028,1124.551474,1422.816275,0.0,1763.160217,32.54957,33.0,0.0,6309.440387,6294.115413,49.279274,44.517366,0.0,0.0,123.828745,144.580841,150.928395,161.646554,0.0,0.0,0.0,55.043374,10.0,30.0,210.416551,-0.0,0.0,78.350801,309.0,367.509958,120.0,152.150543,127.187278,144.042458,0.0,776.630056,911.965591,73.714784,81.486158,0.0,9.0,0.0,132.0,126.075745,124.488443,1506.0,1272.0,1284.213826,1075.075243,1297.753994,1334.863356,1454.404739,93.0,113.458292,112.903468,1823.024974,1973.005168,5004.647326,0.0,40.0,59.364314,289.06761,2387.49053,2435.224148,2652.0,227.303329,259.276922,337.723533,160.0,182.053129,165.0,5297.314434,5664.317152,412.0,55.0,426.195456,497.535916,500.139668,507.8123,1569.519881,1598.908785,1728.053921,0.0,0.0,48.67456,168.67456,160.0,14.493321,123.752312,43.437878,44.1722,80.0,414.078057,0.0,108.376999,133.697271,0.0,335.583195,511.424833,0.0,135.72229,37.950272,133.15127,137.621768,752.578024,55.563938,98.392532,102.214333,0.0,224.064011,226.400286,267.463588,282.184343,0.0,0.0,50.984093,165.034947,196.191227,217.075401,361.145387,3330.0,3330.0,3328.412698,1679.275428,646.139409,102.898465,366.15567,266.368967,2851.4788,2000.0,1243.805872,266.368967,264.781665,245.569046,800.0,102.385948,591.275024
